surface,rooms,bathrooms,location,city,property_type,floor,total_floors,parking,has_garden,has_pool,year_built,price
420,3,4,Carthage,Tunis,villa,0,6,False,False,False,2005,2723112
151,2,2,Nabeul,Nabeul,villa,0,9,False,False,False,2008,261906
308,1,2,Gafsa,Gafsa,villa,0,6,True,False,False,2020,386527
225,1,1,Sfax,Sfax,apartment,9,2,False,False,False,1993,414540
269,6,2,Nabeul,Nabeul,apartment,6,7,True,False,False,1999,749735
206,4,4,Hammamet,Hammamet,house,0,6,False,True,False,1991,739867
187,4,4,Monastir,Monastir,apartment,2,8,False,False,False,2006,237564
399,3,3,Carthage,Tunis,house,0,4,False,True,False,2019,1376214
393,4,1,Monastir,Monastir,house,0,2,False,True,False,2009,676186
308,7,4,Nabeul,Nabeul,house,0,8,False,True,False,2004,893212
199,5,4,Tataouine,Tataouine,villa,0,9,True,False,False,2004,312321
368,5,4,Monastir,Monastir,villa,0,5,True,True,True,2022,653249
356,3,3,Sousse,Sousse,house,0,2,False,True,False,1995,1436827
479,4,1,Hammamet,Hammamet,house,0,5,False,False,False,1998,1336065
328,7,4,Gafsa,Gafsa,house,0,4,False,False,False,2012,515091
223,6,2,Gabès,Gabès,apartment,3,4,False,False,False,2013,404432
191,1,3,Nabeul,Nabeul,villa,0,3,True,False,True,2001,945519
395,1,3,Sfax,Sfax,villa,0,5,True,False,False,1995,703548
266,5,1,Gafsa,Gafsa,villa,0,4,True,True,True,1998,1211808
244,3,4,Bizerte,Bizerte,house,0,7,False,True,False,2019,608516
85,4,4,Nabeul,Nabeul,house,0,4,False,True,False,2023,219811
137,4,2,Monastir,Monastir,villa,0,7,False,True,False,1991,266051
54,4,1,Bizerte,Bizerte,villa,0,4,False,True,False,1998,186639
106,3,1,Sousse,Sousse,house,0,7,False,True,False,2017,253381
467,5,1,Lac 1,Tunis,apartment,6,2,True,False,False,1998,916954
299,2,2,Hammamet,Hammamet,house,0,4,True,False,False,2007,987849
166,3,4,Nabeul,Nabeul,apartment,7,4,False,False,False,2020,420312
73,6,1,Bizerte,Bizerte,villa,0,1,False,True,False,2019,283992
121,1,4,Hammamet,Hammamet,house,0,3,False,True,False,1990,239196
475,5,2,Sfax,Sfax,apartment,4,3,False,False,False,2000,644860
78,1,1,Sfax,Sfax,house,0,4,True,False,False,2008,210640
60,7,1,Tataouine,Tataouine,house,0,9,True,True,False,1991,64360
391,5,1,Gabès,Gabès,apartment,6,1,False,False,False,2014,331255
441,1,1,Hammamet,Hammamet,house,0,3,False,True,False,1993,1134377
309,2,2,Sousse,Sousse,apartment,2,1,False,False,False,2023,662990
268,5,3,Nabeul,Nabeul,house,0,6,False,False,False,1991,811911
283,6,4,Bizerte,Bizerte,house,0,3,True,True,False,2016,370194
77,7,1,Monastir,Monastir,house,0,3,True,False,False,2000,132516
362,5,2,Sfax,Sfax,house,0,6,True,True,False,2000,711389
144,2,3,Nabeul,Nabeul,house,0,1,False,False,False,1992,337409
348,5,1,Tataouine,Tataouine,house,0,6,False,True,False,2018,683956
236,1,3,Hammamet,Hammamet,apartment,0,7,False,False,False,2000,415454
295,7,3,Kairouan,Kairouan,house,0,8,True,True,False,1997,456407
270,1,3,Kairouan,Kairouan,house,0,9,True,False,False,2011,672235
124,2,3,Kairouan,Kairouan,apartment,1,6,False,False,False,1992,198499
225,7,4,Gafsa,Gafsa,villa,0,6,True,True,True,2014,669891
449,2,1,Gafsa,Gafsa,house,0,9,False,False,False,2010,409990
361,2,3,Sfax,Sfax,villa,0,6,False,False,False,2009,471494
336,7,4,Hammamet,Hammamet,house,0,6,True,False,False,1992,1094681
392,2,3,Monastir,Monastir,house,0,5,True,True,False,1997,1038740
115,7,1,Hammamet,Hammamet,house,0,1,True,False,False,1996,446625
288,4,4,Gabès,Gabès,house,0,5,True,True,False,2007,380886
479,4,3,Tataouine,Tataouine,villa,0,6,False,False,False,1995,1207769
305,5,2,Bizerte,Bizerte,villa,0,1,True,True,True,2001,897523
364,4,4,Sfax,Sfax,house,0,8,False,False,False,2018,739327
398,6,4,Bizerte,Bizerte,villa,0,9,False,True,True,2010,1669446
379,7,3,Hammamet,Hammamet,apartment,8,9,True,False,False,2023,919742
90,2,3,Nabeul,Nabeul,villa,0,7,True,False,False,2021,258415
327,2,4,Tataouine,Tataouine,apartment,2,6,False,False,False,1991,225237
172,2,1,Bizerte,Bizerte,villa,0,5,True,True,False,2009,317824
116,3,4,Tataouine,Tataouine,house,0,3,False,False,False,1997,218358
125,2,1,Sfax,Sfax,apartment,4,3,False,False,False,2016,168600
52,1,2,Bizerte,Bizerte,house,0,1,False,True,False,2009,120284
170,1,1,Gabès,Gabès,house,0,4,False,False,False,1996,143031
176,1,1,Sfax,Sfax,villa,0,7,False,False,True,2004,423700
491,6,1,Monastir,Monastir,house,0,2,False,True,False,1992,631917
302,6,3,Sfax,Sfax,villa,0,6,False,False,False,2020,551427
297,1,3,Gafsa,Gafsa,villa,0,6,True,False,True,1995,747242
67,2,3,Hammamet,Hammamet,apartment,0,5,True,False,False,1990,118694
456,5,4,Hammamet,Hammamet,apartment,2,3,False,False,False,2005,1358150
71,3,4,Hammamet,Hammamet,apartment,4,5,False,False,False,2014,79065
163,4,3,Gafsa,Gafsa,apartment,4,3,False,False,False,2012,189471
300,6,4,Tataouine,Tataouine,apartment,1,8,True,False,False,2011,219492
430,6,2,Nabeul,Nabeul,apartment,2,7,True,False,False,2019,734680
183,6,3,Tataouine,Tataouine,villa,0,5,False,False,True,2018,690633
207,5,2,Sousse,Sousse,house,0,2,False,True,False,2009,487350
429,3,2,Gabès,Gabès,villa,0,1,True,False,True,1998,1429295
406,5,4,Nabeul,Nabeul,apartment,3,4,False,False,False,2018,1121534
177,5,1,Soukra,Tunis,apartment,8,9,True,False,False,2005,234449
315,4,4,Sousse,Sousse,house,0,7,False,True,False,2022,1250809
176,5,1,La Marsa,Tunis,villa,0,2,False,False,True,2013,1144915
232,2,4,Bizerte,Bizerte,house,0,4,True,False,False,2017,469193
387,2,4,Sousse,Sousse,villa,0,9,True,False,False,2021,764490
159,1,1,Bizerte,Bizerte,apartment,7,9,True,False,False,2022,330561
150,1,2,Bizerte,Bizerte,apartment,8,6,False,False,False,2005,178800
429,7,3,Gabès,Gabès,villa,0,7,False,True,False,1997,1231319
305,5,2,Sfax,Sfax,apartment,3,3,True,False,False,2013,560053
319,6,2,Bizerte,Bizerte,house,0,4,False,False,False,2020,624040
374,3,2,Sfax,Sfax,house,0,5,False,True,False,2010,780837
486,3,3,Gafsa,Gafsa,apartment,2,5,False,False,False,2019,697118
74,3,1,Gafsa,Gafsa,villa,0,7,False,False,True,2017,303237
194,1,4,Bizerte,Bizerte,villa,0,9,False,False,True,1992,836012
447,3,2,Gabès,Gabès,house,0,7,True,True,False,2010,1129177
401,5,1,Sfax,Sfax,villa,0,1,False,True,False,2008,610411
180,7,4,Lac 1,Tunis,villa,0,8,False,True,False,1991,1104127
94,7,3,Monastir,Monastir,house,0,5,True,True,False,1998,275281
178,1,2,Nabeul,Nabeul,apartment,8,1,False,False,False,1992,450909
454,4,1,Tataouine,Tataouine,house,0,4,True,False,False,2009,901306
317,2,1,Kairouan,Kairouan,house,0,4,True,True,False,2005,843047
466,2,1,Nabeul,Nabeul,apartment,3,5,True,False,False,2016,1097989
283,5,2,Nabeul,Nabeul,apartment,2,4,True,False,False,1999,646479
71,4,2,Nabeul,Nabeul,apartment,1,9,False,False,False,2023,91419
433,3,3,Gafsa,Gafsa,apartment,8,6,True,False,False,2016,854742
208,4,2,Tataouine,Tataouine,villa,0,5,True,True,False,2020,333145
176,2,2,Gabès,Gabès,apartment,2,7,False,False,False,1999,335667
231,5,3,Sousse,Sousse,villa,0,2,True,False,False,1991,1166219
257,4,2,Kairouan,Kairouan,house,0,6,False,True,False,2006,492169
368,2,2,Gafsa,Gafsa,house,0,3,True,False,False,2019,779198
198,4,2,Monastir,Monastir,villa,0,7,False,False,True,2001,710176
166,2,3,Nabeul,Nabeul,villa,0,8,False,True,True,1996,1097778
170,5,2,Kairouan,Kairouan,apartment,6,2,True,False,False,2009,300879
191,4,4,Kairouan,Kairouan,house,0,9,True,False,False,1996,381269
306,7,1,Gabès,Gabès,villa,0,6,False,False,False,2007,906837
411,2,2,Monastir,Monastir,house,0,1,False,False,False,2009,524041
462,2,2,Kairouan,Kairouan,apartment,8,2,False,False,False,1990,578424
336,6,2,Sousse,Sousse,apartment,1,1,True,False,False,2013,522002
469,5,1,Kairouan,Kairouan,house,0,4,True,True,False,2023,735751
314,4,2,Soukra,Tunis,villa,0,4,True,False,True,1993,2478823
181,5,2,Nabeul,Nabeul,villa,0,8,False,False,True,1990,773045
421,1,3,Monastir,Monastir,apartment,0,6,False,False,False,1995,304804
324,2,1,Gabès,Gabès,villa,0,3,True,False,True,2022,1355863
464,7,4,Nabeul,Nabeul,villa,0,4,True,True,True,2021,1711029
187,6,3,La Marsa,Tunis,villa,0,6,False,False,True,2006,1800204
298,4,1,Gafsa,Gafsa,house,0,5,True,False,False,1996,422389
112,3,4,Gafsa,Gafsa,villa,0,1,True,True,False,1997,235828
386,1,4,Gafsa,Gafsa,villa,0,7,False,False,True,1998,706694
449,5,2,Kairouan,Kairouan,apartment,2,5,True,False,False,2016,411481
125,2,3,Monastir,Monastir,villa,0,5,True,True,True,2008,672702
423,4,4,Sfax,Sfax,apartment,9,5,False,False,False,1993,370548
285,5,1,Soukra,Tunis,house,0,9,False,True,False,1998,1154792
358,4,1,Gabès,Gabès,house,0,4,True,True,False,2003,545277
154,1,2,Monastir,Monastir,villa,0,3,False,False,False,2003,195592
300,6,4,Hammamet,Hammamet,house,0,4,True,False,False,1990,736608
190,4,3,Lac 2,Tunis,apartment,3,1,False,False,False,2018,426360
59,5,2,Ariana,Tunis,house,0,3,False,True,False,1993,270321
287,6,4,Hammamet,Hammamet,villa,0,2,True,False,True,1990,2044396
74,5,4,Bizerte,Bizerte,house,0,4,False,False,False,1999,72958
458,3,3,Monastir,Monastir,villa,0,2,True,False,False,2022,719503
450,6,2,Gabès,Gabès,house,0,1,True,False,False,2017,661915
62,5,3,Gafsa,Gafsa,villa,0,3,False,True,False,2020,175792
318,6,4,Hammamet,Hammamet,apartment,4,7,False,False,False,1993,540727
225,3,1,Gabès,Gabès,house,0,9,True,False,False,1994,513513
271,1,1,Centre Ville,Tunis,villa,0,6,True,False,False,2000,1269206
311,2,4,Sfax,Sfax,apartment,2,3,True,False,False,2011,322892
499,5,3,Gabès,Gabès,villa,0,1,True,True,True,2011,1195440
314,4,3,Gabès,Gabès,house,0,1,False,True,False,1999,714480
428,7,3,Sousse,Sousse,house,0,9,False,True,False,2016,655862
207,3,2,Gafsa,Gafsa,house,0,1,False,False,False,2021,501387
61,1,3,Hammamet,Hammamet,apartment,9,1,False,False,False,2009,96697
174,3,3,Bizerte,Bizerte,apartment,6,5,False,False,False,2021,279096
123,2,3,Sfax,Sfax,house,0,4,True,False,False,1995,181863
194,7,3,La Marsa,Tunis,apartment,5,4,True,False,False,2013,374808
281,5,1,Gabès,Gabès,villa,0,2,False,False,False,2003,968303
499,6,3,Sousse,Sousse,house,0,5,True,True,False,1995,956640
253,2,3,Sfax,Sfax,house,0,5,True,False,False,1990,630185
60,3,3,Nabeul,Nabeul,apartment,3,5,False,False,False,2002,157896
294,1,1,Gabès,Gabès,house,0,3,False,False,False,2005,402991
273,1,4,Gabès,Gabès,apartment,9,4,False,False,False,2017,267976
317,2,4,Hammamet,Hammamet,house,0,7,True,True,False,2013,510626
431,6,3,Hammamet,Hammamet,house,0,3,True,True,False,2005,1342699
151,4,1,Nabeul,Nabeul,villa,0,9,False,False,True,1996,342174
440,5,1,Sfax,Sfax,house,0,7,False,False,False,1996,1106019
161,7,1,Hammamet,Hammamet,villa,0,2,False,True,False,2016,504564
467,2,3,Bizerte,Bizerte,villa,0,4,True,False,False,2001,1504001
240,6,4,Ariana,Tunis,villa,0,2,False,False,False,2021,607824
454,2,2,Centre Ville,Tunis,villa,0,4,False,False,True,1992,3732070
88,6,1,Ariana,Tunis,house,0,3,True,False,False,1990,277837
330,7,2,Bizerte,Bizerte,villa,0,2,True,True,False,2002,1075757
171,7,4,Sfax,Sfax,apartment,8,1,False,False,False,2008,218469
58,3,3,Sousse,Sousse,apartment,9,1,False,False,False,1992,173791
202,6,1,Kairouan,Kairouan,villa,0,2,False,True,True,2022,601475
335,5,1,Bizerte,Bizerte,apartment,9,6,False,False,False,1999,440860
496,3,1,Tataouine,Tataouine,apartment,3,3,True,False,False,2012,974937
221,1,4,Sfax,Sfax,apartment,6,2,False,False,False,2020,346174
56,4,4,Gabès,Gabès,apartment,7,4,True,False,False,1997,92433
79,3,2,Sousse,Sousse,house,0,6,False,True,False,1996,256622
257,3,4,Hammamet,Hammamet,house,0,6,False,True,False,2004,531419
305,3,4,Sousse,Sousse,house,0,2,False,False,False,2004,847875
151,1,2,Nabeul,Nabeul,villa,0,2,False,True,True,2008,434226
269,2,4,Sousse,Sousse,apartment,8,8,True,False,False,2020,834470
199,3,4,Gabès,Gabès,house,0,4,False,False,False,2010,200337
94,1,4,Sousse,Sousse,apartment,7,5,False,False,False,1998,164349
80,4,3,Gabès,Gabès,villa,0,7,False,False,True,2019,352385
474,2,2,Sousse,Sousse,villa,0,3,False,False,False,2018,1102675
79,7,1,Monastir,Monastir,apartment,9,4,True,False,False,2001,134445
299,7,4,Kairouan,Kairouan,apartment,2,4,True,False,False,1991,334293
96,4,4,Monastir,Monastir,house,0,5,False,False,False,2006,81569
153,5,4,Gafsa,Gafsa,apartment,8,4,True,False,False,2012,173244
428,2,1,Tataouine,Tataouine,house,0,8,False,False,False,2005,1061611
269,4,4,Gabès,Gabès,villa,0,2,False,False,True,2015,978432
300,7,3,Hammamet,Hammamet,apartment,4,7,False,False,False,2012,548280
337,2,4,Sfax,Sfax,villa,0,8,True,False,False,1990,1088895
230,4,2,Sfax,Sfax,villa,0,2,False,False,True,2015,772855
246,2,4,Nabeul,Nabeul,house,0,2,False,False,False,2019,512319
269,6,3,Hammamet,Hammamet,villa,0,5,True,True,False,1999,773779
272,4,3,Gafsa,Gafsa,house,0,2,False,False,False,2002,695884
364,7,1,Hammamet,Hammamet,apartment,9,4,False,False,False,2021,353371
459,3,1,Sousse,Sousse,house,0,6,False,True,False,2023,1300400
477,2,1,Tataouine,Tataouine,house,0,2,False,True,False,1997,793976
153,7,4,Sfax,Sfax,villa,0,6,True,True,False,1990,229531
254,3,4,Sousse,Sousse,villa,0,9,True,True,True,2009,1609671
392,2,4,Nabeul,Nabeul,apartment,9,2,True,False,False,1991,622833
477,4,4,Gabès,Gabès,apartment,7,8,False,False,False,2012,936064
365,7,1,Kairouan,Kairouan,house,0,5,False,False,False,1997,492341
438,7,1,Bizerte,Bizerte,apartment,9,1,True,False,False,2016,518767
306,7,3,Monastir,Monastir,villa,0,3,True,False,True,1997,1026113
275,7,4,Sousse,Sousse,house,0,2,False,True,False,2009,813083
482,5,2,Bizerte,Bizerte,house,0,5,True,False,False,1992,829518
263,1,2,Gabès,Gabès,apartment,6,3,True,False,False,2006,288079
458,4,3,Bizerte,Bizerte,house,0,4,False,False,False,1998,604926
469,4,2,Hammamet,Hammamet,apartment,4,8,False,False,False,2021,1392930
207,4,3,Tataouine,Tataouine,house,0,5,False,True,False,2009,464617
417,7,2,Gabès,Gabès,villa,0,3,True,True,False,1990,1681175
162,3,4,Gabès,Gabès,apartment,5,9,False,False,False,2012,264902
463,6,1,Gabès,Gabès,villa,0,7,False,False,True,1992,734125
183,7,4,Kairouan,Kairouan,apartment,6,6,False,False,False,2011,273914
366,1,4,Nabeul,Nabeul,villa,0,3,True,True,False,2019,948707
201,3,2,Monastir,Monastir,house,0,8,False,True,False,2008,463107
201,2,4,Gafsa,Gafsa,villa,0,9,True,True,True,2020,674924
154,2,3,Sfax,Sfax,villa,0,5,True,False,True,2018,530637
187,7,4,Bizerte,Bizerte,house,0,7,True,False,False,2010,250354
154,1,2,Nabeul,Nabeul,villa,0,8,True,True,False,1991,472565
175,4,4,Lac 1,Tunis,apartment,1,2,False,False,False,2018,343350
100,3,2,Gabès,Gabès,villa,0,3,False,True,False,1998,227937
86,6,3,Lac 2,Tunis,house,0,5,True,False,False,2007,340431
76,1,3,Gafsa,Gafsa,house,0,2,True,True,False,2023,74767
446,7,4,Centre Ville,Tunis,apartment,4,5,True,False,False,1996,965868
93,4,4,Bizerte,Bizerte,villa,0,9,False,False,True,1993,190635
452,6,1,Sfax,Sfax,house,0,7,True,False,False,2002,798125
230,4,2,Gabès,Gabès,villa,0,9,True,True,False,2023,867591
130,2,1,Monastir,Monastir,apartment,2,4,False,False,False,2009,124072
392,7,3,Sfax,Sfax,house,0,8,False,True,False,1994,621997
475,6,2,Centre Ville,Tunis,villa,0,6,True,False,True,2001,1888910
94,5,1,Gabès,Gabès,villa,0,1,False,False,True,1990,386601
283,2,1,Nabeul,Nabeul,villa,0,6,False,False,True,2004,820093
217,7,3,Nabeul,Nabeul,villa,0,6,False,True,True,2001,969209
342,7,2,Sousse,Sousse,apartment,7,3,True,False,False,2018,388689
194,3,2,Tataouine,Tataouine,villa,0,4,True,False,False,2014,477244
471,7,3,Monastir,Monastir,villa,0,5,True,False,False,2008,1677830
337,4,3,Hammamet,Hammamet,villa,0,9,False,True,True,2001,2556513
160,7,4,Gafsa,Gafsa,apartment,7,5,True,False,False,2005,127680
293,2,3,Kairouan,Kairouan,apartment,4,4,True,False,False,2020,432186
332,5,4,Monastir,Monastir,house,0,1,False,False,False,2002,332849
477,2,2,Nabeul,Nabeul,apartment,4,2,False,False,False,1994,614185
97,1,2,Tataouine,Tataouine,house,0,1,False,False,False,2003,130942
253,2,1,Tataouine,Tataouine,apartment,6,7,True,False,False,1998,252261
465,5,4,Hammamet,Hammamet,apartment,7,4,True,False,False,1997,1450688
437,4,3,Nabeul,Nabeul,apartment,7,2,False,False,False,2009,822259
242,3,1,Gafsa,Gafsa,house,0,8,False,False,False,2009,321395
496,6,1,Sfax,Sfax,house,0,6,True,True,False,1993,1241041
248,1,1,Gafsa,Gafsa,house,0,3,True,True,False,2010,332155
357,4,2,Gafsa,Gafsa,villa,0,1,False,True,True,2022,685145
76,1,1,Kairouan,Kairouan,house,0,3,False,False,False,2005,172228
285,5,3,Kairouan,Kairouan,apartment,6,5,True,False,False,2014,296377
179,4,3,Lac 1,Tunis,house,0,7,True,True,False,1994,1147103
266,1,3,Sfax,Sfax,apartment,7,6,True,False,False,2009,517933
213,4,3,Bizerte,Bizerte,villa,0,6,False,True,False,2007,632947
134,6,3,Sfax,Sfax,house,0,8,False,True,False,2001,291568
156,5,2,Hammamet,Hammamet,house,0,8,False,False,False,2009,384265
372,4,2,Sfax,Sfax,apartment,5,8,False,False,False,2005,259804
196,1,2,Carthage,Tunis,villa,0,4,True,False,False,2003,1461756
181,7,4,Gabès,Gabès,villa,0,2,True,False,False,2007,350573
131,7,2,Nabeul,Nabeul,villa,0,4,False,False,True,1999,386240
436,5,4,Nabeul,Nabeul,apartment,6,7,False,False,False,2011,1166736
125,7,1,Gafsa,Gafsa,apartment,7,1,True,False,False,2020,109095
100,4,3,Hammamet,Hammamet,apartment,4,7,False,False,False,2015,184200
167,7,4,Ariana,Tunis,villa,0,8,False,True,True,2010,1165774
416,4,2,Sousse,Sousse,house,0,3,False,True,False,2020,636759
149,5,3,Kairouan,Kairouan,house,0,8,True,False,False,2009,390824
441,5,3,Tataouine,Tataouine,apartment,6,7,False,False,False,2020,841780
427,2,4,Bizerte,Bizerte,apartment,7,3,True,False,False,2023,449067
124,7,4,Bizerte,Bizerte,villa,0,1,False,True,False,2003,413062
79,2,3,Sfax,Sfax,apartment,3,2,True,False,False,2004,82020
245,5,1,Sfax,Sfax,villa,0,1,False,False,True,1999,818672
221,6,3,Gafsa,Gafsa,house,0,4,False,True,False,2017,530677
61,5,1,Lac 1,Tunis,house,0,1,True,False,False,1999,176521
369,2,1,Nabeul,Nabeul,villa,0,8,False,True,False,2019,1388762
372,5,4,Gabès,Gabès,house,0,3,False,True,False,1995,466848
449,5,3,Gafsa,Gafsa,house,0,6,False,False,False,2009,720519
56,3,3,Monastir,Monastir,apartment,3,3,True,False,False,2010,82225
463,7,3,Nabeul,Nabeul,villa,0,1,False,True,True,2014,2678604
314,5,1,Monastir,Monastir,apartment,2,7,False,False,False,2002,236881
372,5,3,La Marsa,Tunis,apartment,6,1,False,False,False,2005,726888
319,6,3,Hammamet,Hammamet,apartment,6,3,False,False,False,2018,363277
257,5,2,Sousse,Sousse,apartment,1,9,False,False,False,1991,398144
241,4,4,Sousse,Sousse,house,0,9,True,False,False,2009,892942
86,2,2,Gabès,Gabès,apartment,0,4,True,False,False,1994,99763
455,5,3,Gafsa,Gafsa,villa,0,2,True,True,True,1996,2250895
157,4,1,Monastir,Monastir,house,0,4,False,True,False,1991,182840
94,1,1,Sousse,Sousse,villa,0,1,False,True,True,2010,491848
116,6,1,Bizerte,Bizerte,apartment,2,4,False,False,False,2007,84633
82,7,4,Gafsa,Gafsa,house,0,4,False,True,False,2023,179454
100,6,4,Sousse,Sousse,villa,0,8,True,False,False,2005,443620
439,2,4,Carthage,Tunis,apartment,4,5,True,False,False,2008,1491634
286,4,3,Kairouan,Kairouan,villa,0,8,False,True,True,1990,887519
234,6,2,Kairouan,Kairouan,apartment,9,7,True,False,False,2016,441473
426,4,4,Sousse,Sousse,house,0,2,True,False,False,2004,1193915
146,2,3,Gafsa,Gafsa,villa,0,8,False,False,False,2008,240935
286,1,3,Kairouan,Kairouan,house,0,5,True,True,False,2005,414313
127,7,1,Lac 2,Tunis,house,0,2,False,True,False,2001,373390
380,5,3,Gabès,Gabès,house,0,5,False,False,False,2021,647337
213,6,3,Bizerte,Bizerte,villa,0,6,False,True,False,1993,587399
112,3,2,Gabès,Gabès,villa,0,6,False,False,True,2019,431278
65,4,4,Nabeul,Nabeul,villa,0,8,False,True,True,1996,318223
308,7,4,Nabeul,Nabeul,villa,0,4,True,True,False,2023,670043
123,3,2,Hammamet,Hammamet,house,0,1,False,False,False,2004,343848
297,3,2,Sousse,Sousse,house,0,7,True,False,False,2011,670377
325,5,3,Tataouine,Tataouine,house,0,8,True,False,False,2007,329347
428,3,2,Gafsa,Gafsa,apartment,4,2,True,False,False,2005,728028
166,5,3,Gafsa,Gafsa,apartment,8,9,True,False,False,2013,202466
454,2,3,Nabeul,Nabeul,apartment,6,2,True,False,False,2008,1278509
305,3,2,Bizerte,Bizerte,villa,0,1,True,True,True,2009,577026
106,4,2,Bizerte,Bizerte,apartment,8,1,True,False,False,1998,130087
356,3,1,Hammamet,Hammamet,villa,0,7,True,True,True,1991,1119955
182,1,1,Sousse,Sousse,house,0,3,True,False,False,1997,251013
372,3,1,Gabès,Gabès,apartment,7,6,False,False,False,1992,343728
154,7,4,Nabeul,Nabeul,villa,0,4,False,False,False,1997,645321
416,2,3,Hammamet,Hammamet,villa,0,8,False,False,True,2010,2343264
183,3,2,Gafsa,Gafsa,house,0,7,False,True,False,2009,366156
295,2,4,Kairouan,Kairouan,house,0,1,False,False,False,2018,438724
143,4,1,Hammamet,Hammamet,villa,0,6,True,False,True,2003,846615
436,3,2,Tataouine,Tataouine,apartment,1,9,True,False,False,2019,421542
126,2,4,Sousse,Sousse,villa,0,5,True,True,True,2011,406604
109,7,1,Gafsa,Gafsa,apartment,6,7,False,False,False,2000,162366
302,2,3,Sfax,Sfax,apartment,9,9,True,False,False,2023,431256
219,1,4,Sfax,Sfax,house,0,2,True,False,False,2008,561758
480,3,3,Kairouan,Kairouan,villa,0,8,True,True,False,2016,1135233
